"title","logoPath","logoPathV3","jobId","currency","footerPlaceholderLabel","footerPlaceholderColor","companyName","isSaved","tagsAndSkills","placeholders","companyId","jdURL","staticUrl","ambitionBoxData","jobDescription","showMultipleApply","groupId","isTopGroup","createdDate","minExp","maxExp","salary","location","brandingTags","exclusive","hiringFor","jobType"
"Sql Database Administrator","https://img.naukimg.com/logo_images/groups/v1/223346.gif","https://img.naukimg.com/logo_images/groups/v1/223346.gif","170423001649","INR","4 Days Ago","grey","Tata Consultancy Services (TCS)",false,"SQL Database,SQL DBA,sql,administration,dbms,database administration","[{""type"":""experience"",""label"":""2-6 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Kolkata, Nagpur, Hyderabad/Secunderabad, Pune, Ahmedabad, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)""}]",892542,"https://www.naukri.com/job-listings-sql-database-administrator-tata-consultancy-services-tcs-kolkata-nagpur-hyderabad-secunderabad-pune-ahmedabad-chennai-bangalore-bengaluru-delhi-ncr-mumbai-all-areas-2-to-6-years-170423001649","tata-consultancy-services-tcs-jobs-careers-13542","https://www.ambitionbox.com/reviews/tcs-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri","<p><strong>Greetings from TCS !!!</strong></p><br /><p><strong>Job Title : </strong>SQL Database Administrator</p><p><strong>Job Location : </strong>PAN India</p><p><strong>Experience required : </strong>2-6 years</p><br /><p><strong>Job Description: </strong></p><p>1. Minimum of 2+ years of experience in SQL, SQL Server, My SQL</p><p>2. Hands On experience on SQL</p><p>3. Experience in SQL Patching & SQL Backups</p><p>4. Experience in SQL License Management, including maintaining Licenses doing True Up</p><p>5. Worked on routine maintenance such as patching, timely application upgrades, and renewal of SSL certificates.</p><p>6. Experience on new database creation</p><p>7. Monitoring & resolution of Database performance issues</p><p>8. Adding, deleting & amending database objects</p><p>9. Resolution of replication issues</p><p>10. User access provisioning to databases.</p><p>11. Experience in code deployments & migrations.</p><p>12. Good understanding of deployment from Dev/SIT/UAT/PROD.</p><p>13. Exposure to Incident, Problem Management and on call support.</p><p>14. String in Powershell</p><p>15. My SQL patching & upgrades</p><p>16. Agile working experience</p><p>17. Good communication skills</p><p>18. Familiarity with other SQL/NoSQL databases such as PostgreSQL, MongoDB etc</p><p>19. Awareness of audits associated with license, security, and database performance</p><p>20. Experience with SQL Server 2012, 2014, 2016 & 2017</p><p>21. Experience with SQL Server Replication & AG</p><p>22. Experience with PowerShell and automation projects</p>",false,223346,0,1681713149518,"2","6","Not disclosed","Kolkata, Nagpur, Hyderabad/Secunderabad, Pune, Ahmedabad, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",,,,
"Freelance Corporate trainer on Sharepoint Admin- Subscription Edition",,,"170423001543","INR","5 Days Ago","grey","M/s. Rps Consulting",false,"corporate training,administration,sharepoint,training,subscription,freelancing,corporate","[{""type"":""experience"",""label"":""10-20 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Temp. WFH - Kolkata, Hyderabad/Secunderabad, Pune, Ahmedabad, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)""}]",1604138,"https://www.naukri.com/job-listings-freelance-corporate-trainer-on-sharepoint-admin-subscription-edition-m-s-rps-consulting-kolkata-hyderabad-secunderabad-pune-ahmedabad-chennai-bangalore-bengaluru-delhi-ncr-mumbai-all-areas-10-to-20-years-170423001543","m-s-rps-consulting-jobs-careers-1604138","","Hi. We are looking for a freelance corporate training on Sharepoint Admin- Subscription Edition",false,1169794,0,1681712628682,"10","20","Not disclosed","Temp. WFH - Kolkata, Hyderabad/Secunderabad, Pune, Ahmedabad, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",,,,
"Salesforce Lightning Developer","https://img.naukimg.com/logo_images/groups/v1/1288.gif","https://img.naukimg.com/logo_images/groups/v1/1288.gif","140323008024","INR","4 Days Ago","grey","Capgemini",false,"Lightning,Salesforce Lightning,Salesforce,technical,lwc,sales force development,sfdc,components","[{""type"":""experience"",""label"":""7-12 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Hybrid - Kolkata, Hyderabad/Secunderabad, Pune, Ahmedabad, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)""}]",7053,"https://www.naukri.com/job-listings-salesforce-lightning-developer-capgemini-kolkata-hyderabad-secunderabad-pune-ahmedabad-chennai-bangalore-bengaluru-delhi-ncr-mumbai-all-areas-7-to-12-years-140323008024","capgemini-jobs-careers-649","https://www.ambitionbox.com/reviews/capgemini-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri","Should have Salesforce.com experience in Sales,Service cloud on Apex,VF and Lightning Development<br><br> *** Immediate Joiners Preferred<br><br>Experience on Salesforce configuration",false,1288,0,1681730114323,"7","12","Not disclosed","Hybrid - Kolkata, Hyderabad/Secunderabad, Pune, Ahmedabad, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",,,,
"HCL TECH - Hirring Java Full Stack - Pune","https://img.naukimg.com/logo_images/groups/v1/194354.gif","https://img.naukimg.com/logo_images/groups/v1/194354.gif","180423009510","INR","3 Days Ago","grey","HCLTech",false,"Core Java,Spring Boot,java fullstack,Angular,linux,java,unix,scrum","[{""type"":""experience"",""label"":""4-9 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Hybrid - Kolkata, Hyderabad/Secunderabad, Pune, Ahmedabad, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)""}]",838417,"https://www.naukri.com/job-listings-hcl-tech-hirring-java-full-stack-pune-hcltech-kolkata-hyderabad-secunderabad-pune-ahmedabad-chennai-bangalore-bengaluru-delhi-ncr-mumbai-all-areas-4-to-9-years-180423009510","hcltech-jobs-careers-460","https://www.ambitionbox.com/reviews/hcl-technologies-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri","Works with the Scrum Team and the Product Owner to negotiate the minimum viable product for delivery<br><br>Proven self-motivation to take initiative and master new tasks quickly <br><br>Experience: 5 to 10 Years. Notice Period: Immediate to 30 Days <br><br>Hans on Experience in Core Java,Spring Boot,microservices,Angular,Oracle PL-SQL,Unix / Linux and shell scripting",false,194354,0,1681822447565,"4","9","Not disclosed","Hybrid - Kolkata, Hyderabad/Secunderabad, Pune, Ahmedabad, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",,,,
"AngularJS Developer - JavaScript",,,"281222907738","INR","9 Days Ago","grey","Sunrise Hr Solutions",false,"AngularJS,css,javascript,svn,ui,git,html,development","[{""type"":""experience"",""label"":""2-6 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Ahmedabad, Bangalore/Bengaluru, Delhi / NCR""}]",123598273,"https://www.naukri.com/job-listings-angularjs-developer-javascript-sunrise-hr-solutions-kolkata-mumbai-hyderabad-secunderabad-pune-chennai-ahmedabad-bangalore-bengaluru-delhi-ncr-2-to-6-years-281222907738","sunrise-hr-solutions-jobs-careers-123598273","","2 to 6 years of relevant experience.  . - Strong proficiency with Angular.js,JavaScript,HTML5,CSS. - Good experience or exposure to usability best practices for browser-based web applications.  . - Proficient in code versioning tools such as Git and SVN.  . - Angular experience highly recommended<br><br> - Experience in following an agile development process. .",false,4547560,0,1681285168772,"2","6","Not disclosed","Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Ahmedabad, Bangalore/Bengaluru, Delhi / NCR",,,"Leading Client",
"SAP ABAP SRM- any Port location","https://www.naukri.com/hotjobs/images/v3/TechM_Feb23.gif","https://www.naukri.com/hotjobs/images/v3/TechM_Feb23.gif","220223011910","INR","3 Days Ago","grey","Tech Mahindra",false,"abap,saps,sap srm,srm,sap abap,port,sap","[{""type"":""experience"",""label"":""4-9 Yrs""},{""type"":""salary"",""label"":""10-20 Lacs PA""},{""type"":""location"",""label"":""Kolkata, Hyderabad/Secunderabad, Pune, Ahmedabad, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)""}]",100007,"https://www.naukri.com/job-listings-sap-abap-srm-any-port-location-tech-mahindra-kolkata-hyderabad-secunderabad-pune-ahmedabad-chennai-bangalore-bengaluru-delhi-ncr-mumbai-all-areas-4-to-9-years-220223011910","tech-mahindra-jobs-careers-1066","https://www.ambitionbox.com/reviews/tech-mahindra-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri","SRM-SUS and MM-SUS is mandatory. Nice to have Registration of supplier experience. PPS scenario<br><br>Strong integration experience between SRM and MM<br><br>Minimum 2 end to end implementation experience in SAP SRM<br><br>Two envelope bidding experience / cFolder is must<br><br>Classic and Extended classic scenario experience<br><br>Configuration experience of Process controlled WF",false,2114,0,1681811725423,"4","9","10-20 Lacs PA","Kolkata, Hyderabad/Secunderabad, Pune, Ahmedabad, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",,,,
"Java Backend Developer - JPA/Spring Boot/Hibernate",,,"130423904114","INR","9 Days Ago","grey","Patch Infotech",false,"Java,multithreading,data,nosql,spring,data structures,boot,jpa","[{""type"":""experience"",""label"":""2-7 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Ahmedabad, Bangalore/Bengaluru, Delhi / NCR""}]",123597235,"https://www.naukri.com/job-listings-java-backend-developer-jpa-spring-boot-hibernate-patch-infotech-private-limited-kolkata-mumbai-hyderabad-secunderabad-pune-chennai-ahmedabad-bangalore-bengaluru-delhi-ncr-2-to-7-years-130423904114","patch-infotech-jobs-careers-6749001","https://www.ambitionbox.com/reviews/patch-infotech-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri","Should be able to contribute individually with end to end development.  . Should be able to communicate proactively and able to meet deadlines. Should be able to work in agile fashion. .",false,6287845,0,1681362649240,"2","7","Not disclosed","Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Ahmedabad, Bangalore/Bengaluru, Delhi / NCR",,,,
"Senior SDET Engineer","https://www.naukri.com/hotjobs/images/v3/TechM_Feb23.gif","https://www.naukri.com/hotjobs/images/v3/TechM_Feb23.gif","130423010734","INR","6 Days Ago","grey","Tech Mahindra",false,"Backend Testing,Rest Assured,sdet,Javascript,Kubernetes,docker container,rest,container","[{""type"":""experience"",""label"":""7-10 Yrs""},{""type"":""salary"",""label"":""15-25 Lacs PA""},{""type"":""location"",""label"":""Kolkata, Hyderabad/Secunderabad, Pune, Ahmedabad, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)""}]",100007,"https://www.naukri.com/job-listings-senior-sdet-engineer-tech-mahindra-kolkata-hyderabad-secunderabad-pune-ahmedabad-chennai-bangalore-bengaluru-delhi-ncr-mumbai-all-areas-7-to-10-years-130423010734","tech-mahindra-jobs-careers-1066","https://www.ambitionbox.com/reviews/tech-mahindra-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri","<br /><p> </p><p><strong>Greetings from BORN - Tech Mahindra XDS !!!</strong></p><br /><p><strong>BORN - Tech Mahindra</strong> is Hiring for <strong>SDET </strong> for <strong>GURUGRAM</strong> Location for a Multinational Client</p><p>If Interested share your resume to <strong>Sagar.dahiya@borngroup.com /</strong></p><p><strong>madhuri.durgani@borngroup.com/ SD00886704@Techmahindra.com</strong></p><br /><p>Years of Experience - <strong>7-10 years</strong></p><br /><p>Notice Period - <strong>Immediate Joiner to 20 Days (Serving Notice Period)</strong></p><br /><p>Location - <strong>PAN INDIA</strong></p><br /><p>Shift Timings - <strong>Day Shift</strong></p><br /><p>Mode - <strong>Hybrid</strong></p><br /><p><strong>Roles and Responsibilities</strong> </p><br /><p>We are looking for highly skilled <strong>Software Development Engineer in Backend Testing</strong> who meets the following criteria,</p><br /><p> <strong>Top 5 Skills</strong></p><ul><li>Knowledge on REST API libraries for automation (RestAssured, Karate, etc) - 5+ Years of exp.</li></ul><p>Containers (Docker, Kubernetes, Azure etc.)</p><ul><li>CI/CD Understanding (Git, Git Hub).</li><li>Java Programming language.</li><li>Javascript </li><li>Good understanding of Kafka (Topics).</li><li>SQL/NoSQL databases.</li></ul><br /><p><strong>Job Description:</strong></p><ul><li>Stronger on backend testing: REST API libraries for automation.</li><li>Experience understanding different backend infrastructures/architectures including:</li><ul><li>  Sync/Async communication, On Prem / Cloud APIs, Load Balancers, API Firewalls, SQL/NoSql databases.</li></ul><li>Understanding of Kafka topics (Asynchronous architecture).</li><li>Understanding on API Chaining and asynchronous infrastructure.</li><li>Java Programming language.</li><li>Good communication and Leadership on Agile.</li><li>Good understanding on automation framework (Maven, POM, Hamcrest, TestNG, Utilities, Config files, Polymorfism, Reporting, Logging).</li><li>Strong on CI / CD understanding (Git, Git Hub, GitHub actions/pipelines).</li><li>Knowledge on Selenium Web Driver</li><li>Strategize test planning</li><li>Provide guidance to the team on the appropriate tools set/ framework for automation on workflow improvements</li><li>Demonstrate the ability to understand the overall application architecture</li><li>Collaborate with other SDET Leads in solving common pain points</li><li>Able to identify the testing/quality gaps and establish the quality goals.</li></ul><br /><p><strong>Soft skills:</strong></p><ul><li><strong>Excellent Communication</strong></li><li><strong>Proactivity</strong></li><li><strong>Team work</strong></li></ul>",false,2114,0,1681585211711,"7","10","15-25 Lacs PA","Kolkata, Hyderabad/Secunderabad, Pune, Ahmedabad, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",,,,
"Permanent Opportunity For Bigdata/Hadoop Admin(AWS,CDP)@ Pan India","https://img.naukimg.com/logo_images/groups/v1/224154.gif","https://img.naukimg.com/logo_images/groups/v1/224154.gif","130423004951","INR","9 Days Ago","grey","Deloitte",false,"hadoop,aws,big data,administration,cdh,cloudera,cdp,pan","[{""type"":""experience"",""label"":""5-10 Yrs""},{""type"":""salary"",""label"":""12-18 Lacs PA""},{""type"":""location"",""label"":""Hybrid - Kolkata, Hyderabad/Secunderabad, Pune, Ahmedabad, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)""}]",68849,"https://www.naukri.com/job-listings-permanent-opportunity-for-bigdata-hadoop-admin-aws-cdp-pan-india-deloitte-kolkata-hyderabad-secunderabad-pune-ahmedabad-chennai-bangalore-bengaluru-delhi-ncr-mumbai-all-areas-5-to-10-years-130423004951","deloitte-jobs-careers-1706","https://www.ambitionbox.com/reviews/deloitte-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri","Preferred Location. Notice Period. Current CTC. Expected CTC. <br><br>Experience: 5 to 12 years. Job Locations: Pan India. Notice Period: Immediate to 30 days<br><br>Skill. Current Company Name. Total years of experience.",false,224154,0,1681367152275,"5","10","12-18 Lacs PA","Hybrid - Kolkata, Hyderabad/Secunderabad, Pune, Ahmedabad, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",,,,
"Permanent Opportunity For Java Aws Technical manager@ Pan India","https://img.naukimg.com/logo_images/groups/v1/224154.gif","https://img.naukimg.com/logo_images/groups/v1/224154.gif","130423003560","INR","9 Days Ago","grey","Deloitte",false,"java,migration,aws,technical,for java,pan","[{""type"":""experience"",""label"":""9-14 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Hybrid - Kolkata, Hyderabad/Secunderabad, Pune, Ahmedabad, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)""}]",68849,"https://www.naukri.com/job-listings-permanent-opportunity-for-java-aws-technical-manager-pan-india-deloitte-kolkata-hyderabad-secunderabad-pune-ahmedabad-chennai-bangalore-bengaluru-delhi-ncr-mumbai-all-areas-9-to-14-years-130423003560","deloitte-jobs-careers-1706","https://www.ambitionbox.com/reviews/deloitte-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri","Preferred Location. Notice Period. Current CTC. Expected CTC<br><br>Experience: 9+ years. Job Locations: Anywhere in India. Notice Period: Immediate to 45 days<br><br>Skill. Current Company Name. Total years of experience.",false,224154,0,1681350434459,"9","14","Not disclosed","Hybrid - Kolkata, Hyderabad/Secunderabad, Pune, Ahmedabad, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",,,,
"Teamcenter Developer","https://www.naukri.com/hotjobs/images/v3/trigent_nov13.gif","https://www.naukri.com/hotjobs/images/v3/trigent_nov13.gif","120423009938","INR","9 Days Ago","grey","Trigent Software",false,"Teamcenter Developer,teamcenter,development","[{""type"":""experience"",""label"":""2-7 Yrs""},{""type"":""salary"",""label"":""6-16 Lacs PA""},{""type"":""location"",""label"":""Kolkata, Hyderabad/Secunderabad, Pune, Ahmedabad, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)""}]",728545,"https://www.naukri.com/job-listings-teamcenter-developer-trigent-software-kolkata-hyderabad-secunderabad-pune-ahmedabad-chennai-bangalore-bengaluru-delhi-ncr-mumbai-all-areas-2-to-7-years-120423009938","trigent-jobs-careers-166616","https://www.ambitionbox.com/reviews/trigent-software-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri","<p><strong>Roles and Responsibilities</strong> </p><p> </p><p>Project Role : Application Lead Project Role Description : Lead the effort to design, build and configure applications, acting as the primary point of contact. Must have Skills : Siemens Teamcenter Good to Have Skills : Siemens Teamcenter Unified Architecture Job Requirements : Key Responsibilities : Should be able to capture and understand the requirements Convert therequirements to design and build/test/deploy to production as per client needs Experience in Teamcenter PLM Solution Design,Teamcenter BMIDE Hands on Teamcenter configurations and customizations experience Should be a good team player and bring in client centricity especially Should be able to understand the requirements and design/build Teamcenter solutions Should have past experience in ITK, RAC customization Technical Experience : Should be able to create and maintain the Teamcenter PLM data model Should have experience in SOA implementation Teamcenter Unified, ITK, RAC, SOA Source code management systems SVN, GIT End to End Project delivery Professional Attributes : 1 Excellent communication skills 2 Good team player 3 analytical skills 4 ability to work under pressure 5 Familiar with Sprint way of working 6 Ability to lead large teams 20 FTE Educational<br /></p><p> </p><br /><br /><p><strong>Desired Candidate Profile</strong> </p><br /><br /><p><strong>Perks and Benefits</strong> </p><br /><br />",false,125596,0,1681303781782,"2","7","6-16 Lacs PA","Kolkata, Hyderabad/Secunderabad, Pune, Ahmedabad, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",,,,
